title,authors,publication_date,first_seen_date,relevance_decision,relevance_score,tags,sources,url,doi,arxiv_id,publication_year,publication_date_precision,publication_date_source,publication_date_confidence,effective_sort_date,quality_score,quality_recommendation,quality_confidence,quality_assessment_scope,quality_paper_type,quality_assessment_version,quality_rubric_version,quality_assessor_type,quality_assessor_model,quality_assessed_at,quality_summary,quality_strengths,quality_concerns,quality_missing_information,quality_score_cap,quality_score_cap_reason,combined_rank_score,quality_downranked,quality_suppressed,latest_revision_date,source_updated_date,first_seen_at
"Towards an AI-Enabled Metaverse: Architecture, Resource Allocation, and Multimodal Benchmarking",Zijian Long,2026-07-16,2026-07-25,maybe,45,,openalex,http://hdl.handle.net/10393/51853,10.20381/ruor-32092,,2026,day,openalex,medium,2026-07-16,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-21,2026-07-25 08:26:35
xHC: Expanded Hyper-Connections,"Xiangdong Zhang, Xiaohan Qin, Sunan Zou, Tuo Dai, Xiaoming Shi, H. Wu, Yebin Yang, Zhuo Xia, Shaofeng Zhang, L. Yao, Yuliang Liu, Yu Cheng, Junchi Yan",2026-07-16,2026-07-17,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2607.14530,,2607.14530,2026,day,openalex,medium,2026-07-16,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-19,2026-07-17 08:30:33
Flow-aware Optimal Navigation in Unsteady Flows through Reinforcement Learning,"Andrea Maria Braghin, Nicolò Botteghi, Matteo Tomasetto, Andrea Manzoni, Gabriele Cazzulani",2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13553v1,,2607.13553,2026,day,arxiv,high,2026-07-15,78,uncertain,low,title_and_abstract,empirical_research,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-23T06:01:26+00:00,"The available evidence is mixed or incomplete. Automated score 78/100, low confidence, based on title and abstract.",The contribution is stated explicitly.,Comparative claims were detected without a suitable baseline in the available text.,"No suitable baseline comparison was detected in the available text.; No quantitative, user, expert, or operational evaluation was detected in the available text.",,,0.4572,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:40
A Reproducibility Study of Metacognitive Retrieval-Augmented Generation,"Gabriel Iturra-Bocaz, Petra Galuščáková",2026-07-15,2026-07-17,maybe,45,,openalex; arxiv,https://doi.org/10.1145/3805712.3808551,10.1145/3805712.3808551,2604.19899,2026,day,openalex,medium,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-17,2026-07-17 08:30:37
AgentCompass: A Unified Evaluation Infrastructure for Agent Capabilities,"Zichen Ding, Jiaye Ge, Shufan Jiang, Kai Chen, Mo Li, Qingqiu Li, Zehao Li, Zonglin Li, Tiaohao Liang, Shudong Liu, Zerun Ma, Zixing Shang, Wenhui Tian, Zun Wang, Liwei Wu, Zhenyu Wu, Jun Xu, Bowen Yang, Dingbo Yuan, Qi Zhang, Songyang Zhang, Peiheng Zhou, Dongsheng Zhu",2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13705v1,,2607.13705,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:59
AI Agents Do Not Fail Alone:The Context Fails First,Fouad Bousetouane,2026-07-15,2026-07-17,maybe,45,llm-agents,openalex; arxiv,https://arxiv.org/abs/2607.14275,,2607.14275,2026,day,openalex,medium,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-19,2026-07-17 08:30:13
AI-accelerated End-to-End Framework for Rapid Professional Upskilling,"Tam Nguyen, Hung Nguyen, Robert Ogburn",2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.14044v1,,2607.14044,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:58
AI-driven troubleshooting for TrueBeam systems: Development and testing of a GPT-4.1 Chatbot,"Cory Knill, Sean Devan, Charlie Matrosic, Jill Moreau, Zheng Zhang",2026-07-15,2026-07-22,maybe,45,,openalex,https://doi.org/10.1016/j.tipsro.2026.100420,10.1016/j.tipsro.2026.100420,,2026,day,openalex,medium,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-23,2026-07-22 08:47:04
An offline approach to fNIRS-guided reinforcement learning for robot behavior,"Julia Santaniello, Madelaine Brower, Benson Jiang, Donatello Sassaroli, Robert Jacob, Jivko Sinapov",2026-07-15,2026-07-17,maybe,45,,arxiv,https://arxiv.org/abs/2607.14393v1,,2607.14393,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-17 08:30:33
Can an Old Dog Be Taught New Tricks? Taking LLMs Beyond Sentence Level Translation,Alaina Brandt,2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.14040v1,,2607.14040,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:58
Can We Steer the Black-Box? Towards Controllability-Centric Evaluation of Recommender Systems with Collaborative Agents,"Jiwen Zhou, Xiang Liu, Mingming Li, Pengbo Mo, Jiao Dai, Honglei Lv, Jizhong Han, Songlin Hu",2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13418v1,,2607.13418,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:59
CAVA: Canonical Action Verification and Attestation for Runtime Governance of Agentic AI Systems,Zexun Wang,2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13716v1,,2607.13716,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:59
DS@GT ARC at LongEval: Citation Integrity and Factual Grounding in Scientific QA,"Brandon Michaels, Brendon Johnson",2026-07-15,2026-07-17,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2607.14400,,2607.14400,2026,day,openalex,medium,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-19,2026-07-17 08:30:33
Evaluating Frontier AI Agents as Autonomous Clinical Security Auditors,Michael O. Eniolade,2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13411v1,,2607.13411,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:59
EvoMem: Timeline-Grounded Validity Adjudication for Non-Monotonic Multi-Agent Memory,"Zhenhua Wang, Chunlei Wang, Hanchen Luo, Yike Gao, Bang Wang",2026-07-15,2026-07-17,maybe,45,,openalex,https://doi.org/10.1145/3805712.3809931,10.1145/3805712.3809931,,2026,day,openalex,medium,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-17,2026-07-17 08:30:34
"How Agents Ask for Permission: User Permissions for AI Agents, from Interfaces to Enforcement","Alexandra E. Michael, Franziska Roesner",2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13718v1,,2607.13718,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:59
Learning Engagement Assistant (LEA): Cross-Course Scalability and Classroom Evaluation of an Agentic AI Tutoring System,"Teri Rumble, Javad Zarrin, P. George Lovell, Ruth Falconer",2026-07-15,2026-07-16,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2607.13370,,2607.13370,2026,day,openalex,medium,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-18,2026-07-16 08:36:59
MamaBench: Benchmarking LLM Robustness in Maternal and Child Health Diagnosis through Counterfactual Clinical Perturbation,"Thanni Adewuyi, Anuoluwa Sotome, Samuel Okoko, Angel Ezendu, Oluwafunke Akinbuwa, Oluwaseun Odunsi, Oluwasegun Oguntuase, Oluwadarasimi Oguntuase, Ifeoma Nwabueze, Abiodun Adereni",2026-07-15,2026-07-17,maybe,45,,arxiv,https://arxiv.org/abs/2607.14385v1,,2607.14385,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-17 08:30:33
NexForge: Scaling Executable Agent Tasks via Requirement-First Synthesis,"Jiarong Zhao, Zhikai Lei, Zhiheng Xi, Rui Zheng, Hang Yan, Jie Zhou, Qin Chen, Liang He",2026-07-15,2026-07-17,maybe,45,,arxiv,https://arxiv.org/abs/2607.14186v1,,2607.14186,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-17 08:30:34
Non-Markovian Memory and the Thermodynamic Necessity of Temporal Accumulation,Sidong Liu,2026-07-15,2026-07-25,maybe,45,,openalex,https://doi.org/10.5281/zenodo.18574342,10.5281/zenodo.18574342,,2026,day,openalex,medium,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-16,2026-07-25 08:26:34
Smarter and Cheaper at Once: Byte-Exact KV-Cache Grafting Turns a Frozen Small Model into a Verified-Knowledge Flywheel,Sietse Schelpe,2026-07-15,2026-07-17,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2607.14431,,2607.14431,2026,day,openalex,medium,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-20,2026-07-17 08:30:33
Social Simulations: from Agent-Based Modeling to Digital Twins,"Erica Cau, Andrea Failla, Valentina Pansanella, Giulio Rossetti",2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13693v1,,2607.13693,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:59
Structured Reinforcement Learning for Bayesian Persuasion : Application to Intelligent Interactive Driving,"Merlin Paul, Anup Aprem",2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13576v1,,2607.13576,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:59
Supervised Fine-Tuning vs. In-Context Learning: An Equilibrium Analysis of LLM Personalization under Congestion,"Fengzhuo Zhang, Zhuoran Yang, Dirk Bergemann",2026-07-15,2026-07-17,maybe,45,,arxiv,https://arxiv.org/abs/2607.14371v1,,2607.14371,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-17 08:30:33
The Dynamic Verifiable Multi-Agent Human Agentic Loyalty Loop (DVM-HALL) Model and the Net Human-Agent Score (NHAS) in Autonomous Commerce,"Sai Srikanth Madugula, Peplluis Esteva de la Rosa, Daya Shankar",2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13998v1,,2607.13998,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:58
"The Test Oracle Problem in Synthetic LLM-as-Judge Corpora: Disappearance, Distortion and a Validation Protocol",Serkan Ballı,2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13707v1,,2607.13707,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:59
Towards Self-Aware Autonomous Agents: A Multi-Model Sensing and Communication Framework,SALEEMULLAH XXX,2026-07-15,2026-07-03,maybe,45,,openalex,https://hdl.handle.net/11567/1310416,,,2026,day,openalex,medium,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-06-29,2026-07-03 09:43:35
Traccia: An OpenTelemetry-Based Governance Platform for AI Systems,"Nutan Kumar Naik, Aditya Kumar Saroj, Vijay Prasad Poudel, Saurav Samantray, Abhishek Patel",2026-07-15,2026-07-17,maybe,45,,arxiv,https://arxiv.org/abs/2607.14309v1,,2607.14309,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-17 08:30:33
Traffic-Aware Randomized Smoothing for LLM-Based Network Intrusion Detection,Zhenpeng Li,2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13801v1,,2607.13801,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:58
UTS at ELOQUENT 2026 Voight-Kampff: structural shifts in AI writing bypass state-of-the-art detectors,"Dima Galat, Marian-Andrei Rizoiu",2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13565v1,,2607.13565,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:59
When Bots Join the Team: Bot Adoption and the Institutional Fabric of Open-Source Software Projects,"Yongren Shi, Wenyi Gong",2026-07-15,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13679v1,,2607.13679,2026,day,arxiv,high,2026-07-15,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-15,2026-07-15,2026-07-16 08:36:40
Oracle Agent Memory as an Enterprise Memory Substrate for Long-Horizon AI Agents,"Richmond Alake, Cesare Bernardis, Paul Cayet, Luca Engel, Damien Hilloulin, Sungpack Hong, Allen Hosler, Nickolas Kavantzas, Ingo Kossyk, Son Le, Rhicheek Patra, Kartik Talamadupula, Valentin Venzin",2026-07-14,2026-07-16,maybe,69,agent-memory; benchmark; evaluation,openalex; arxiv,https://arxiv.org/abs/2607.13157,10.48550/arxiv.2607.13157,2607.13157,2026,day,openalex,medium,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.6900,False,False,,2026-08-21,2026-07-16 08:36:40
"A Multi-Agent System for Autonomous, Fine-Tuning-Free Clinical Symptom Detection: Development and Validation Study","Cameron Cagan, Pedram Fard, Jiazi Tian, Jingya Cheng, Shawn N. Murphy, Hossein Estiri",2026-07-14,2026-07-15,maybe,45,,arxiv,https://arxiv.org/abs/2607.12886v1,,2607.12886,2026,day,arxiv,high,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-14,2026-07-14,2026-07-15 08:37:59
Agentic Service-Oriented Computing: A Manifesto for the Next Frontier of Service-Oriented Computing,"Amin Beheshti, Rong N. Chang, Boualem Benatallah, Fabio Casati, Schahram Dustdar, Geoffrey Fox, Quan Z. Sheng, Yan Wang, Jian Yang, Albert Zomaya",2026-07-14,2026-07-15,maybe,45,,arxiv,https://arxiv.org/abs/2607.12619v1,10.1109/ICWS72778.2026.00163,2607.12619,2026,day,arxiv,high,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-14,2026-07-14,2026-07-15 08:37:59
Attention Is All You Don't Need: The Router Is the Model,AHMAD PARR,2026-07-14,2026-07-16,maybe,45,,openalex,https://doi.org/10.5281/zenodo.21351461,10.5281/zenodo.21351461,,2026,day,openalex,medium,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-15,2026-07-16 08:37:03
Bulkhead: Automated Semantic Detection and Remediation of Container Escape Vulnerabilities,"Qiyuan Fan, Zhi Li, Junjie Li, XiaoFeng Wang, Bin Yuan, Deqing Zou",2026-07-14,2026-07-15,maybe,45,,arxiv,https://arxiv.org/abs/2607.12723v1,,2607.12723,2026,day,arxiv,high,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-14,2026-07-14,2026-07-15 08:37:59
Directional Constraints for Efficient Exploration in Safe Reinforcement Learning,"Paolo Magliano, Puze Liu, Jan Peters, Davide Tateo, Raffaello Camoriano",2026-07-14,2026-07-15,maybe,45,,arxiv,https://arxiv.org/abs/2607.12784v1,,2607.12784,2026,day,arxiv,high,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-14,2026-07-14,2026-07-15 08:37:59
Evidence-Grounded Verified Agentic Reasoning: A Path Toward Eliminating LLM Hallucination in Empirical Inference via Tool-Attested Kernel Proofs,Junyu Ren,2026-07-14,2026-07-15,maybe,45,,arxiv,https://arxiv.org/abs/2607.12650v1,,2607.12650,2026,day,arxiv,high,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-14,2026-07-14,2026-07-15 08:37:59
EvoGraph-R1: Self-Evolving Multimodal Knowledge Hypergraphs for Agentic Retrieval,"Jiashi Lin, Changhong Jiang, Xiangru Lin, Ruifei Zhang, Xinyi Zhu, Jiyao Liu, Cheng Tang, Ye Du, Shujian Gao, Junzhi Ning, Lihao Liu, Ziyan Huang, Tianbin Li, Jin Ye, Junjun He",2026-07-14,2026-07-15,maybe,45,,arxiv,https://arxiv.org/abs/2607.12764v1,,2607.12764,2026,day,arxiv,high,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-14,2026-07-14,2026-07-15 08:37:56
Expert-Driven Evaluation Platforms for Scientific Information Extraction Using Large Language Models,Vasundhara Sagar Gatne,2026-07-14,2026-07-19,maybe,45,,openalex,https://hdl.handle.net/10919/143654,,,2026,day,openalex,medium,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-18,2026-07-19 08:35:32
HeteroMosaic: Exposing and Exploiting Heterogeneous Execution Opportunities for Energy-Efficient Edge LLM Inference,"Gregory Hyegang Jun, Wesley Pang, Eddie Richter, Mehdi Saeedi, Aporva Amarnath, Pallavi Ferrao, Deming Chen",2026-07-14,2026-07-24,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2607.12839,,2607.12839,2026,day,openalex,medium,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-20,2026-07-24 08:46:31
Internet of Agentic Things: Networked AI Agents for Closed-Loop IoT Orchestration,Quanyan Zhu,2026-07-14,2026-07-15,maybe,45,,arxiv,https://arxiv.org/abs/2607.12662v1,,2607.12662,2026,day,arxiv,high,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-14,2026-07-14,2026-07-15 08:37:59
Just-In-Time Scene Graph Growth: Combating Perceptual Saturation in Long-Horizon Robotics,"Yue Chang, Rufeng Chen, Yifan Tian, Dazhi Huang, Zhaofan Zhang, Yi Chen, Wenze Zhang, Li Chen, Hui Xiong, Sihong Xie",2026-07-14,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13245v1,,2607.13245,2026,day,arxiv,high,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-14,2026-07-14,2026-07-16 08:36:40
Model G: Geometric Formalization of Information Spaces with Intrinsic Coherence,José Vicente Quiles Feliu,2026-07-14,2026-07-22,maybe,45,,openalex,https://doi.org/10.20944/preprints202601.0490.v4,10.20944/preprints202601.0490.v4,,2026,day,openalex,medium,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-22,2026-07-22 08:47:03
PM-Bench: Evaluating Prospective Memory in LLM Agents,"Genglin Liu, Saadia Gabriel",2026-07-14,2026-07-15,maybe,45,llm-agents; evaluation,openalex; arxiv,https://arxiv.org/abs/2607.12385,10.48550/arxiv.2607.12385,2607.12385,2026,day,openalex,medium,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-18,2026-07-15 08:37:41
Privacy Preserving Recommender Systems Balancing Personalization with Privacy,"Ranjeet K Jha, Venkata Suresh Gummadilli",2026-07-14,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13328v1,,2607.13328,2026,day,arxiv,high,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-14,2026-07-14,2026-07-16 08:36:59
QUBO-Optimized Evidence Selection for Retrieval-Augmented Question Answering with Unconventional Solvers,"Rahul Singh, Madhav Vadlamani",2026-07-14,2026-07-15,maybe,45,,arxiv,https://arxiv.org/abs/2607.12334v1,,2607.12334,2026,day,arxiv,high,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-14,2026-07-14,2026-07-15 08:38:00
RAGthoven at SemEval-2026 Task 1: A Multi-Stage Pipeline Walks Into a Benchmark and Barely Clears the Bar,"Marek Šuppa, Viktória Ondrejová, Lucia Ganajová, Gregor Karetka, Daniel Skala",2026-07-14,2026-07-16,maybe,45,,arxiv,https://arxiv.org/abs/2607.13189v1,,2607.13189,2026,day,arxiv,high,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-14,2026-07-14,2026-07-16 08:36:59
TerraZero: Procedural Driving Simulation for Zero-Demonstration Self-Play at Scale,"Z Z Wu, Akshay Rangesh, Weixin Li, Wei-Jer Chang, Zachary Lee, Saeed Bonab, Tim Wang, Wei Zhan",2026-07-14,2026-07-15,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2607.13028,,2607.13028,2026,day,openalex,medium,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-21,2026-07-15 08:37:59
Verifier-Based Reinforcement Fine-Tuning of Reasoning Models for Thermal Energy Storage Control,"Takumi Shioda, Kohei Terashima, Tatsuo Nagai",2026-07-14,2026-07-15,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2607.12856,,2607.12856,2026,day,openalex,medium,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-18,2026-07-15 08:37:59
ProjectMind: An Evidence-Frontier and Authority-Governed Project Continuity Architecture for AI Coding Agents,Agim Haxhijaha,2026-07-14,2026-07-21,maybe,43,agent-memory,openalex,https://doi.org/10.5281/zenodo.21364196,10.5281/zenodo.21364196,,2026,day,openalex,medium,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4300,False,False,,2026-07-17,2026-07-21 08:48:03
"Width, Memory, and Delay: A Resource Accounting for the Limits of Flat Multi-Agent Systems","Oleksandr Kuznetsov, Emanuele Frontoni",2026-07-14,2026-08-09,maybe,43,agent-memory,arxiv,https://arxiv.org/abs/2608.00028v1,,2608.00028,2026,day,arxiv,high,2026-07-14,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4300,False,False,2026-07-14,2026-07-14,2026-08-09 06:27:07
RAG + EAG + Memory: A Boundary-Density Framework for Hallucination Suppression in Vertical-Domain AI Agents,Chih-Chieh LEE,2026-07-13,2026-07-14,maybe,62,,openalex,https://doi.org/10.5281/zenodo.21330699,10.5281/zenodo.21330699,,2026,day,openalex,medium,2026-07-13,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.6200,False,False,,2026-07-14,2026-07-14 16:44:15
